"ID","Player","Team","Position","RkOv","Status","Age","Opponent","FPts","FP/G","%D","ADP","Ros","+/-"
"*03v9d*","Son Heung-Min","TOT","F","1","NT 7","31","BUR Sat 7:00AM MCI Tue12:00PM","582","16.63","100%","11.69","100%","0%"
"*03aqp*","Mohamed Salah","LIV","F","2","DGPFC","31","@AVL Mon 12:00PM","572","16.34","100%","2.85","100%","0%"
"*03srg*","Trent Alexander-Arnold","LIV","D","3","NT 7","25","@AVL Mon 12:00PM","520.75","16.27","100%","7.78","100%","0%"
"*0570n*","Jo?o Cancelo","MCI","D","4","W (Thu)","29","@FUL Sat 4:30AM @TOT Tue12:00PM","505.75","14.05","60%","131.65","18%","0%"
"*02lol*","Harry Kane","TOT","F","5","W (Thu)","30","BUR Sat 7:00AM MCI Tue12:00PM","503","13.59","99%","18.95","18%","+0.1%"
"*02oox*","Kevin De Bruyne","MCI","M","6","NT 5","32","@FUL Sat 4:30AM @TOT Tue12:00PM","497","16.57","100%","5.15","100%","+0.1%"
"*046c5*","Jarrod Bowen","WHU","M","7","Pain","27","LUT Sat 7:00AM","451.5","12.54","100%","32.51","100%","+0.1%"
"*04y92*","Bukayo Saka","ARS","M","8","julian","22","@MUN Sun 8:30AM","443","11.66","100%","4.26","100%","0%"
"*05gcr*","Bruno Fernandes","MUN","M","9","ColeFC","29","ARS Sun 8:30AM NEW Wed12:00PM","428.5","11.9","100%","3.53","100%","0%"
"*02oq8*","James Ward-Prowse","WHU","M","10","BudsNBec","29","LUT Sat 7:00AM","425","11.81","2%","291.77","85%","0%"
"*0414o*","James Maddison","TOT","M","11","julian","27","BUR Sat 7:00AM MCI Tue12:00PM","404.5","11.56","100%","15.78","100%","-0.1%"
"*03gu5*","Andrew Robertson","LIV","D","12","ColeFC","30","@AVL Mon 12:00PM","390.25","13.46","100%","30.96","99%","+0.2%"
"*052cd*","Mason Mount","MUN","M","13","W (Thu)","25","ARS Sun 8:30AM NEW Wed12:00PM","390","12.19","100%","30.64","45%","-0.1%"
"*03v6w*","Ivan Toney","BRF","F","14","julian","28","@BOU Sat 7:00AM","388.5","11.77","62%","132.16","94%","+0.4%"
"*04fk6*","Bernardo Silva","MCI","M","15","NT 5","29","@FUL Sat 4:30AM @TOT Tue12:00PM","387","11.06","100%","58.48","100%","+0.1%"
"*03vlj*","Virgil van Dijk","LIV","D","16","BenM01","32","@AVL Mon 12:00PM","378.25","11.12","100%","43.76","100%","-0.3%"
"*04qr8*","Diogo Jota","LIV","F","18","DGPFC","27","@AVL Mon 12:00PM","378","10.8","100%","52.51","90%","-2.1%"
"*0435s*","Joel Matip","LIV","D","17","W (Thu)","32","@AVL Mon 12:00PM","378","12.19","3%","375.52","3%","0%"
"*03vll*","Michail Antonio","WHU","F","19","W (Thu)","34","LUT Sat 7:00AM","362.5","10.07","41%","144.13","46%","+2%"
"*02lkp*","Raheem Sterling","CHE","F","20","ColeFC","29","@NOT Sat 9:30AM @BHA Wed11:45AM","356","11.87","100%","57.73","83%","-3.2%"
"*05tz8*","Emmanuel Dennis","NOT","F","21","W (Thu)","26","CHE Sat 9:30AM","349","10.58","0%","1148.28","0%","0%"
"*051k8*","Conor Gallagher","CHE","M","22","DGPFC","24","@NOT Sat 9:30AM @BHA Wed11:45AM","347.5","10.22","59%","137.86","95%","0%"
"*051k0*","John McGinn","AVL","M","23","DGPFC","29","LIV Mon 12:00PM","344.5","9.84","64%","130.69","91%","0%"
"*04p0d*","Dwight McNeil","EVE","M","24","ColeFC","24","SHU Sat 7:00AM","336","8.84","96%","76.27","97%","+0.4%"
"*05r9b*","Martin Odegaard","ARS","M","25","DGPFC","25","@MUN Sun 8:30AM","335.5","9.32","100%","8.52","100%","0%"
"*0520r*","Leandro Trossard","ARS","M","26","BenM01","29","@MUN Sun 8:30AM","327","9.62","100%","57.04","96%","+0.1%"
"*05udg*","Jos? S?","WOL","G","27","W (Thu)","31","CRY Sat 7:00AM","325.75","8.8","59%","132.55","70%","-6.6%"
"*04sjt*","Alisson","LIV","G","28","NT 7","31","@AVL Mon 12:00PM","324.75","9.02","100%","72.33","95%","0%"
"*0427d*","James Tarkowski","EVE","D","29","DGPFC","31","SHU Sat 7:00AM","324.25","9.26","94%","94.48","99%","+0.2%"
"*045c8*","Gabriel Jesus","ARS","F","30","ColeFC","27","@MUN Sun 8:30AM","322","11.5","100%","20.71","97%","-0.6%"
"*051k7*","Reece James","CHE","D","31","W (Thu)","24","@NOT Sat 9:30AM @BHA Wed11:45AM","319.5","12.29","100%","25.78","53%","+1.7%"
"*05o4b*","Matty Cash","AVL","D","32","W (Thu)","26","LIV Mon 12:00PM","319","8.39","93%","106.78","61%","+4%"
"*04abb*","Phil Foden","MCI","M","33","julian","23","@FUL Sat 4:30AM @TOT Tue12:00PM","311.5","11.12","100%","16.45","100%","0%"
"*05ocl*","Ollie Watkins","AVL","F","34","DGPFC","28","LIV Mon 12:00PM","311","8.89","100%","19.79","100%","+0.1%"
"*04io4*","Richarlison","TOT","F","35","julian","26","BUR Sat 7:00AM MCI Tue12:00PM","304","10.13","98%","80.23","92%","+0.3%"
"*02w72*","Hugo Lloris","TOT","G","36","W (Thu)","37","BUR Sat 7:00AM MCI Tue12:00PM","301.5","7.93","1%","1137.29","1%","0%"
"*044ei*","Nick Pope","NEW","G","37","W (Thu)","32","BHA Sat 7:00AM @MUN Wed12:00PM","297.5","8.26","99%","90.17","45%","+4.2%"
"*04spq*","Jack Harrison","EVE","M","38","W (Thu)","27","SHU Sat 7:00AM","295.5","8.44","0%","1101.63","44%","+1.8%"
"*05w9i*","Marc Cucurella","CHE","D","39","W (Thu)","25","@NOT Sat 9:30AM @BHA Wed11:45AM","293.75","8.39","33%","151.65","56%","+2.7%"
"*0524k*","Rodri","MCI","M","40","NT 7","27","@FUL Sat 4:30AM @TOT Tue12:00PM","291","8.82","99%","54.4","100%","0%"
"*05tr1*","Ethan Pinnock","BRF","D","41","NT 5","30","@BOU Sat 7:00AM","290.5","9.08","99%","71.36","89%","+1.6%"
"*05oyq*","Said Benrahma","WHU","M","42","W (Thu)","28","LUT Sat 7:00AM","290","9.06","96%","93.89","29%","0%"
"*04yo7*","Youri Tielemans","AVL","M","43","W (Thu)","26","LIV Mon 12:00PM","289","9.03","98%","86.03","50%","-4.9%"
"*03yq8*","Demarai Gray","EVE","M","44","W (Thu)","27","SHU Sat 7:00AM","288","8.47","45%","144.79","11%","0%"
"*04abn*","Harvey Barnes","NEW","M","45","W (Thu)","26","BHA Sat 7:00AM @MUN Wed12:00PM","286.5","8.95","98%","58.63","72%","+2.1%"
"*051lc*","Pablo Fornals","WHU","M","46","W (Thu)","28","LUT Sat 7:00AM","286.5","7.96","3%","387.84","1%","0%"
"*05gcp*","Tomas Soucek","WHU","M","48","W (Thu)","29","LUT Sat 7:00AM","285","8.14","59%","136.81","82%","+0.3%"
"*05tr8*","Christian Norgaard","BRF","M","47","BenM01","30","@BOU Sat 7:00AM","285","8.14","19%","218.63","44%","-0.1%"
"*04agz*","Declan Rice","ARS","M","49","BenM01","25","@MUN Sun 8:30AM","282","7.83","99%","49.36","100%","0%"
"*052h5*","Gabriel Martinelli","ARS","M","50","BudsNBec","22","@MUN Sun 8:30AM","279","9.62","100%","12.81","99%","+0.1%"
"*05gcx*","Josh Brownhill","BUR","M","51","W (Thu)","28","@TOT Sat 7:00AM","277.5","7.93","85%","111.13","53%","-0.5%"
"*04yme*","Robert Sanchez","CHE","G","52","W (Thu)","26","@NOT Sat 9:30AM @BHA Wed11:45AM","274.25","7.41","17%","221.38","13%","-0.4%"
"*043qz*","Pierre-Emile Hojbjerg","TOT","M","53","W (Thu)","28","BUR Sat 7:00AM MCI Tue12:00PM","270.5","7.51","42%","141.26","16%","-1.9%"
"*0554i*","Joelinton","NEW","M","54","W (Thu)","27","BHA Sat 7:00AM @MUN Wed12:00PM","266.5","7.61","100%","65.6","41%","+2.4%"
"*051kl*","Emiliano Buendia","AVL","M","55","W (Thu)","27","LIV Mon 12:00PM","263","7.51","75%","115.97","21%","0%"
"*02lym*","Lukasz Fabianski","WHU","G","56","W (Thu)","39","LUT Sat 7:00AM","263","7.11","13%","277.66","9%","-1.2%"
"*0372y*","Matt Targett","NEW","D","57","W (Thu)","28","BHA Sat 7:00AM @MUN Wed12:00PM","262.5","7.95","4%","366.79","1%","0%"
"*04mdn*","Anthony Gordon","NEW","M","58","DGPFC","23","BHA Sat 7:00AM @MUN Wed12:00PM","261","7.46","71%","128.43","97%","+0.1%"
"*04sat*","Emile Smith Rowe","ARS","M","59","W (Thu)","23","@MUN Sun 8:30AM","261","7.91","19%","216.83","9%","-0.3%"
"*05ohc*","Sergio Reguilon","BRF","D","60","BudsNBec","27","@BOU Sat 7:00AM","260.25","10.41","8%","313.97","65%","+2.4%"
"*04fk5*","Ederson","MCI","G","61","BenM01","30","@FUL Sat 4:30AM @TOT Tue12:00PM","258.25","6.98","96%","85.83","78%","-4.7%"
"*04fk1*","Pascal Gross","BHA","M","62","BudsNBec","32","@NEW Sat 7:00AM CHE Wed11:45AM","257","8.86","100%","36.27","100%","0%"
"*02lm7*","Jack Grealish","MCI","M","63","ColeFC","28","@FUL Sat 4:30AM @TOT Tue12:00PM","255.5","9.83","100%","15","89%","+0.3%"
"*05omu*","R?ben Dias","MCI","D","64","julian","26","@FUL Sat 4:30AM @TOT Tue12:00PM","252.75","8.72","98%","68.97","84%","+1.3%"
"*05trb*","Bryan Mbeumo","BRF","F","65","ColeFC","24","@BOU Sat 7:00AM","252","7.2","100%","40.29","97%","0%"
"*04mqu*","Aymeric Laporte","MCI","D","66","W (Thu)","29","@FUL Sat 4:30AM @TOT Tue12:00PM","251.75","7.63","5%","359.93","1%","0%"
"*05nt7*","Thiago Silva","CHE","D","67","BudsNBec","39","@NOT Sat 9:30AM @BHA Wed11:45AM","251.25","7.85","78%","124.28","60%","-11.2%"
"*04tm0*","Lucas Digne","AVL","D","68","DGPFC","30","LIV Mon 12:00PM","250","8.62","45%","140.46","79%","+1.6%"
"*02lsa*","Dan Burn","NEW","D","69","NT 7","31","BHA Sat 7:00AM @MUN Wed12:00PM","242","8.34","96%","103.53","97%","+0.8%"
"*04qrc*","Raul Jimenez","FUL","F","70","W (Thu)","33","MCI Sat 4:30AM","242","7.12","64%","131.91","23%","-0.2%"
"*0327r*","Michael Keane","EVE","D","71","W (Thu)","31","SHU Sat 7:00AM","241","7.53","48%","141.46","17%","-0.1%"
"*04amh*","Aaron Ramsdale","ARS","G","72","W (Thu)","25","@MUN Sun 8:30AM","238.5","7.01","94%","101.49","31%","+0.1%"
"*04spp*","Douglas Luiz","AVL","M","73","ColeFC","25","LIV Mon 12:00PM","234.5","6.9","97%","92.31","99%","-0.3%"
"*02lpn*","Eric Dier","TOT","D","74","W (Thu)","30","BUR Sat 7:00AM MCI Tue12:00PM","234.25","6.69","7%","335.11","1%","0%"
"*04yey*","Max Kilman","WOL","D","75","NT 5","26","CRY Sat 7:00AM","234","7.8","19%","216.36","57%","-4.8%"
"*02m5b*","Chris Wood","NOT","F","76","NT 7","32","CHE Sat 9:30AM","232.5","6.84","1%","1127.93","60%","+3.5%"
"*02m4d*","Craig Dawson","WOL","D","77","W (Thu)","34","CRY Sat 7:00AM","232","6.82","3%","384.6","19%","-1.9%"
"*03rec*","Tyrone Mings","AVL","D","78","W (Thu)","31","LIV Mon 12:00PM","231.5","6.43","61%","131.87","13%","-0.1%"
"*02lz0*","Emiliano Martinez","AVL","G","79","BudsNBec","31","LIV Mon 12:00PM","230.25","6.4","95%","111.54","77%","-5.6%"
"*05nzu*","Gabriel Magalh?es","ARS","D","81","NT 7","26","@MUN Sun 8:30AM","229.75","6.56","99%","79.5","99%","0%"
"*05os8*","Joachim Andersen","CRY","D","80","NT 7","27","@WOL Sat 7:00AM","229.75","6.76","47%","142.55","92%","+0.3%"
"*05w9m*","Emerson Royal","TOT","D","82","julian","25","BUR Sat 7:00AM MCI Tue12:00PM","228.5","7.37","29%","149.26","21%","+3.2%"
"*051k3*","Jacob Ramsey","AVL","M","83","BenM01","22","LIV Mon 12:00PM","224","6.59","87%","110.99","30%","-0.4%"
"*05mxa*","Joel Veltman","BHA","D","84","W (Thu)","32","@NEW Sat 7:00AM CHE Wed11:45AM","223.25","6.57","33%","151.78","10%","-0.1%"
"*05ylx*","Dejan Kulusevski","TOT","M","85","NT 5","24","BUR Sat 7:00AM MCI Tue12:00PM","222.5","12.36","100%","44.05","99%","0%"
"*04gw7*","Jadon Sancho","MUN","M","86","W (Thu)","24","ARS Sun 8:30AM NEW Wed12:00PM","222.5","7.67","97%","90.47","24%","0%"
"*02oo1*","Ben Davies","TOT","D","87","W (Thu)","31","BUR Sat 7:00AM MCI Tue12:00PM","222.25","7.66","11%","295.51","15%","-19.1%"
"*032f9*","Jordan Pickford","EVE","G","89","julian","30","SHU Sat 7:00AM","222","6.34","63%","133.28","86%","+4.3%"
"*04s8k*","Jorginho","ARS","M","88","W (Thu)","32","@MUN Sun 8:30AM","222","7.66","7%","334.28","6%","-0.3%"
"*0522h*","Alexis Mac Allister","LIV","M","90","BenM01","25","@AVL Mon 12:00PM","221","6.7","100%","40.17","98%","-0.3%"
"*04qqv*","Fred","MUN","M","91","W (Thu)","31","ARS Sun 8:30AM NEW Wed12:00PM","221","7.89","2%","1089.54","1%","0%"
"*03ena*","Aaron Cresswell","WHU","D","92","W (Thu)","34","LUT Sat 7:00AM","220","7.1","19%","217.06","8%","0%"
"*04rhc*","Vicente Guaita","CRY","G","93","W (Thu)","37","@WOL Sat 7:00AM","219.5","7.32","1%","1114.05","1%","0%"
"*05o6h*","Kai Havertz","ARS","F","94","BudsNBec","24","@MUN Sun 8:30AM","215.5","7.43","100%","44.93","99%","+0.1%"
"*04e1e*","Ben White","ARS","D","95","BudsNBec","26","@MUN Sun 8:30AM","211.75","6.62","98%","87.28","99%","0%"
"*04fyc*","Charlie Taylor","BUR","D","96","W (Thu)","30","@TOT Sat 7:00AM","210.5","6.79","1%","1116.85","2%","0%"
"*05tqx*","David Raya","ARS","G","97","NT 5","28","@MUN Sun 8:30AM","209.25","8.72","67%","125.54","92%","+1%"
"*03yu2*","Abdoulaye Doucoure","EVE","M","98","julian","31","SHU Sat 7:00AM","208.5","6.95","39%","145.49","82%","-0.4%"
"*05mxb*","Hakim Ziyech","CHE","M","99","W (Thu)","31","@NOT Sat 9:30AM @BHA Wed11:45AM","206.5","8.98","1%","1107.08","0%","0%"
"*05akv*","Tyrick Mitchell","CRY","D","100","W (Thu)","24","@WOL Sat 7:00AM","205.75","5.72","4%","376.42","49%","-2.2%"
"*05tre*","Vitaly Janelt","BRF","M","101","W (Thu)","25","@BOU Sat 7:00AM","205.5","6.63","2%","1119.71","38%","-0.6%"
"*05w90*","Maxwel Cornet","WHU","M","102","W (Thu)","27","LUT Sat 7:00AM","204.5","7.87","2%","1092.75","1%","0%"
"*04civ*","Scott McTominay","MUN","M","104","W (Thu)","27","ARS Sun 8:30AM NEW Wed12:00PM","202","6.73","4%","373.23","34%","-1.2%"
"*050jq*","Marc Guehi","CRY","D","103","W (Thu)","23","@WOL Sat 7:00AM","202","5.61","52%","136.61","28%","-0.1%"
"*04ge6*","Joe Willock","NEW","M","105","W (Thu)","24","BHA Sat 7:00AM @MUN Wed12:00PM","201","6.93","45%","145.1","20%","-0.4%"
"*03dyl*","Jeffrey Schlupp","CRY","M","106","W (Thu)","31","@WOL Sat 7:00AM","199","6.22","6%","358.56","10%","+0.4%"
"*05w9q*","Odsonne Edouard","CRY","F","107","W (Thu)","26","@WOL Sat 7:00AM","198.5","7.09","18%","222.32","35%","-0.4%"
"*05g2o*","Jo?o Pedro","BHA","F","108","NT 5","22","@NEW Sat 7:00AM CHE Wed11:45AM","198","7.07","99%","71.76","95%","+1%"
"*05oh2*","Thiago Alc?ntara","LIV","M","109","W (Thu)","33","@AVL Mon 12:00PM","197.5","7.9","7%","339.31","2%","-0.1%"
"*02lnx*","Danny Welbeck","BHA","F","110","W (Thu)","33","@NEW Sat 7:00AM CHE Wed11:45AM","196.5","7.86","34%","150.24","26%","+0.4%"
"*04jyc*","Davinson Sanchez","TOT","D","111","W (Thu)","27","BUR Sat 7:00AM MCI Tue12:00PM","195.5","8.5","0%","1135.4","0%","0%"
"*03dxq*","Danny Ings","WHU","F","112","W (Thu)","31","LUT Sat 7:00AM","194","6.47","25%","155.52","6%","0%"
"*038ze*","Alex Iwobi","FUL","M","115","julian","28","MCI Sat 4:30AM","193","6.89","94%","95.62","85%","-0.8%"
"*05os4*","Rayan Ait-Nouri","WOL","D","113","W (Thu)","22","CRY Sat 7:00AM","193","8.39","3%","381.72","48%","-11%"
"*04mup*","Trevoh Chalobah","CHE","D","114","W (Thu)","24","@NOT Sat 9:30AM @BHA Wed11:45AM","193","9.65","1%","1152.7","19%","+9.5%"
"*02rll*","Nathan Redmond","BUR","M","116","W (Thu)","30","@TOT Sat 7:00AM","193","7.15","6%","358.73","1%","0%"
"*02lp7*","Andros Townsend","LUT","M","117","W (Thu)","32","@WHU Sat 7:00AM","191","9.1","0%","-","4%","-0.2%"
"*04e1c*","Lewis Dunk","BHA","D","118","W (Thu)","32","@NEW Sat 7:00AM CHE Wed11:45AM","190.25","6.56","72%","125.46","55%","+0.1%"
"*05ojg*","N?lson Semedo","WOL","D","119","W (Thu)","30","CRY Sat 7:00AM","189.5","7.58","6%","362.95","39%","-4%"
"*02yhi*","Philippe Coutinho","AVL","M","120","W (Thu)","31","LIV Mon 12:00PM","188.5","9.92","10%","309.17","1%","0%"
"*02m7x*","Romelu Lukaku","CHE","F","121","W (Thu)","30","@NOT Sat 9:30AM @BHA Wed11:45AM","188","7.23","7%","334.49","2%","-0.1%"
"*05gvx*","Armando Broja","FUL","F","122","W (Thu)","22","MCI Sat 4:30AM","187","5.84","1%","1141.43","5%","0%"
"*04u41*","Mateo Kovacic","MCI","M","123","W (Thu)","30","@FUL Sat 4:30AM @TOT Tue12:00PM","186.5","7.46","89%","109.2","40%","+0.4%"
"*05gcq*","Daniel Podence","WOL","F","124","W (Thu)","28","CRY Sat 7:00AM","186","7.15","6%","359.51","1%","0%"
"*05749*","Kieran Tierney","ARS","D","125","W (Thu)","26","@MUN Sun 8:30AM","184.25","8.38","7%","334.34","2%","0%"
"*03sgc*","Jordan Ayew","CRY","F","126","W (Thu)","32","@WOL Sat 7:00AM","178.5","5.76","58%","131.36","70%","-1.4%"
"*05os9*","Thomas Partey","ARS","M","127","W (Thu)","30","@MUN Sun 8:30AM","178.5","7.44","25%","151.19","21%","+0.1%"
"*05s08*","Valentino Livramento","NEW","D","128","DGPFC","21","BHA Sat 7:00AM @MUN Wed12:00PM","178.25","6.37","12%","267.97","34%","+13.7%"
"*03dx7*","Ben Mee","BRF","D","129","W (Thu)","34","@BOU Sat 7:00AM","177","8.43","99%","81.6","30%","-0.1%"
"*05u94*","Michael Olise","CRY","M","131","julian","22","@WOL Sat 7:00AM","174","6.69","100%","56.24","98%","+0.1%"
"*04e1k*","Solly March","BHA","M","130","W (Thu)","29","@NEW Sat 7:00AM CHE Wed11:45AM","174","5.61","100%","34.16","32%","-0.2%"
"*04mr4*","Martin Dubravka","NEW","G","132","W (Thu)","35","BHA Sat 7:00AM @MUN Wed12:00PM","173","6.65","1%","1116.86","55%","+5.6%"
"*05tqz*","Rico Henry","BRF","D","133","W (Thu)","26","@BOU Sat 7:00AM","170","5","68%","131.45","17%","-0.1%"
"*056mf*","Neal Maupay","BRF","F","134","W (Thu)","27","@BOU Sat 7:00AM","170","5.31","1%","1151.11","14%","-0.5%"
"*05w9r*","Takehiro Tomiyasu","ARS","D","135","W (Thu)","25","@MUN Sun 8:30AM","167.75","7.99","3%","377.32","31%","+6.8%"
"*04spy*","Mason Greenwood","MUN","F","136","W (Thu)","22","ARS Sun 8:30AM NEW Wed12:00PM","167","9.28","12%","294.49","1%","+0.1%"
"*04tig*","Fabian Schar","NEW","D","137","Pain","32","BHA Sat 7:00AM @MUN Wed12:00PM","166.25","6.65","99%","69.3","85%","-14.1%"
"*04sft*","Yves Bissouma","TOT","M","138","W (Thu)","27","BUR Sat 7:00AM MCI Tue12:00PM","165.5","6.37","15%","237.97","32%","-0.9%"
"*05uor*","Yoane Wissa","BRF","F","139","NT 5","27","@BOU Sat 7:00AM","165","5.5","76%","120.88","87%","+0.4%"
"*05yld*","Luis Diaz","LIV","F","140","NT 5","27","@AVL Mon 12:00PM","161.5","12.42","100%","25.28","100%","+0.1%"
"*05uel*","Kristoffer Ajer","BRF","D","141","W (Thu)","26","@BOU Sat 7:00AM","159.25","6.64","0%","1146.53","28%","+0.9%"
"*05u1m*","Nathan Collins","BRF","D","142","W (Thu)","23","@BOU Sat 7:00AM","158.25","8.33","5%","349.96","41%","+2%"
"*05opk*","Vladimir Coufal","WHU","D","143","W (Thu)","31","LUT Sat 7:00AM","157.75","5.63","15%","266.04","59%","-0.8%"
"*04qfz*","Diogo Dalot","MUN","D","144","julian","25","ARS Sun 8:30AM NEW Wed12:00PM","157","6.54","99%","79.85","98%","-0.2%"
"*05tr9*","Mathias Jensen","BRF","M","145","BudsNBec","28","@BOU Sat 7:00AM","157","5.06","83%","116.67","87%","+1%"
"*05w91*","Hwang Hee-Chan","WOL","F","147","W (Thu)","28","CRY Sat 7:00AM","156","5.2","4%","384.42","70%","-2.9%"
"*0411y*","Sergi Canos","BRF","F","146","W (Thu)","27","@BOU Sat 7:00AM","156","5.03","0%","-","0%","0%"
"*03gu4*","Harry Maguire","MUN","D","148","W (Thu)","31","ARS Sun 8:30AM NEW Wed12:00PM","155.5","5.18","27%","141.19","68%","+2.6%"
"*02lu3*","Tim Krul","LUT","G","149","W (Thu)","36","@WHU Sat 7:00AM","153.75","5.3","0%","-","0%","0%"
"*049tq*","Dominic Calvert-Lewin","EVE","F","150","NT 7","27","SHU Sat 7:00AM","152.5","8.97","82%","115.07","79%","+1.8%"
"*03u2b*","Adama Traore","FUL","F","151","W (Thu)","28","MCI Sat 4:30AM","152","7.6","1%","1100.27","2%","-0.1%"
"*05uoc*","Cristian Romero","TOT","D","152","ColeFC","26","BUR Sat 7:00AM MCI Tue12:00PM","150.5","6.84","51%","138.12","88%","-0.3%"
"*05o4c*","Timothy Castagne","FUL","D","153","W (Thu)","28","MCI Sat 4:30AM","150","5.56","0%","-","51%","+9.3%"
"*037wp*","Christian Eriksen","MUN","M","154","W (Thu)","32","ARS Sun 8:30AM NEW Wed12:00PM","150","13.64","76%","122.28","33%","+1.3%"
"*02m11*","Matt Doherty","WOL","D","155","W (Thu)","32","CRY Sat 7:00AM","149.75","9.98","68%","131.83","20%","-3.1%"
"*05a6d*","Tariq Lamptey","BHA","D","156","W (Thu)","23","@NEW Sat 7:00AM CHE Wed11:45AM","148.5","4.95","11%","289.99","5%","-0.1%"
"*02yl5*","John Stones","MCI","D","157","BenM01","29","@FUL Sat 4:30AM @TOT Tue12:00PM","147.75","10.55","100%","57.68","71%","+0.3%"
"*05ylj*","Bruno Guimar?es","NEW","M","158","julian","26","BHA Sat 7:00AM @MUN Wed12:00PM","147.5","8.68","100%","39.29","100%","0%"
"*03r8r*","Ryan Fraser","NEW","M","159","W (Thu)","30","BHA Sat 7:00AM @MUN Wed12:00PM","147","5.44","0%","1151.6","0%","0%"
"*0329y*","Joel Ward","CRY","D","160","W (Thu)","34","@WOL Sat 7:00AM","145.75","5.21","2%","1109.01","5%","-0.1%"
"*03am7*","Jacob Murphy","NEW","M","161","W (Thu)","29","BHA Sat 7:00AM @MUN Wed12:00PM","145.5","4.41","5%","365.9","41%","+8.3%"
"*03eki*","Cheikhou Kouyate","NOT","M","162","W (Thu)","34","CHE Sat 9:30AM","142","5.26","0%","1139.6","0%","0%"
"*03r8x*","Callum Wilson","NEW","F","163","W (Thu)","32","BHA Sat 7:00AM @MUN Wed12:00PM","139","7.72","100%","49.19","66%","+9.2%"
"*043c1*","Oleksandr Zinchenko","ARS","D","164","BenM01","27","@MUN Sun 8:30AM","137.75","9.18","99%","76.54","91%","+0.8%"
"*05up6*","Raphael Varane","MUN","D","165","W (Thu)","31","ARS Sun 8:30AM NEW Wed12:00PM","136.5","6.2","81%","118.85","34%","-0.2%"
"*02lpl*","Seamus Coleman","EVE","D","166","W (Thu)","35","SHU Sat 7:00AM","135.5","4.52","0%","1132.9","1%","0%"
"*05n3v*","Konstantinos Tsimikas","LIV","D","167","W (Thu)","27","@AVL Mon 12:00PM","135.25","10.4","9%","316.94","12%","-0.4%"
"*03arh*","Kurt Zouma","WHU","D","168","W (Thu)","29","LUT Sat 7:00AM","135","5.62","12%","300.37","28%","-0.1%"
"*02lkm*","Jonjo Shelvey","NOT","M","169","W (Thu)","32","CHE Sat 9:30AM","132.5","5.52","0%","1152.4","0%","0%"
"*052cc*","Billy Gilmour","BHA","M","170","W (Thu)","22","@NEW Sat 7:00AM CHE Wed11:45AM","131","5.46","3%","397.79","14%","+0.9%"
"*04yo6*","Miguel Almiron","NEW","M","171","W (Thu)","30","BHA Sat 7:00AM @MUN Wed12:00PM","130.5","4.35","100%","69.84","60%","+0.7%"
"*02lp9*","Kyle Walker","MCI","D","172","NT 7","33","@FUL Sat 4:30AM @TOT Tue12:00PM","128.75","6.44","73%","119.33","94%","+3.9%"
"*05r8o*","Jean-Philippe Mateta","CRY","F","173","julian","26","@WOL Sat 7:00AM","128","5.82","1%","1145.56","69%","-0.9%"
"*04u6i*","Leander Dendoncker","AVL","M","174","W (Thu)","29","LIV Mon 12:00PM","126.5","4.22","0%","1154.47","0%","0%"
"*056ir*","Adam Webster","BHA","D","175","W (Thu)","29","@NEW Sat 7:00AM CHE Wed11:45AM","126","5.73","7%","343.43","2%","0%"
"*05ylw*","Rodrigo Bentancur","TOT","M","176","W (Thu)","26","BUR Sat 7:00AM MCI Tue12:00PM","125","7.35","15%","253.77","19%","-4.1%"
"*02oq3*","Jay Rodriguez","BUR","F","177","W (Thu)","34","@TOT Sat 7:00AM","125","4.31","2%","382.89","1%","0%"
"*02oq6*","Luke Shaw","MUN","D","178","W (Thu)","28","ARS Sun 8:30AM NEW Wed12:00PM","124.25","6.21","100%","39.23","39%","-0.1%"
"*04adp*","Aaron Wan-Bissaka","MUN","D","179","ColeFC","26","ARS Sun 8:30AM NEW Wed12:00PM","122.5","6.12","80%","123.73","57%","-1.3%"
"*04mi4*","Callum Hudson-Odoi","NOT","F","180","Pain","23","CHE Sat 9:30AM","122","8.13","4%","375.73","47%","+4.8%"
"*05r37*","Jakub Moder","BHA","M","181","W (Thu)","25","@NEW Sat 7:00AM CHE Wed11:45AM","122","4.36","0%","1153.6","0%","0%"
"*02ltw*","Fraser Forster","TOT","G","182","W (Thu)","36","BUR Sat 7:00AM MCI Tue12:00PM","120.75","6.36","0%","-","0%","0%"
"*04ge9*","Eddie Nketiah","ARS","F","183","W (Thu)","24","@MUN Sun 8:30AM","119.5","5.69","51%","138.06","32%","-0.4%"
"*03pig*","Jamaal Lascelles","NEW","D","184","W (Thu)","30","BHA Sat 7:00AM @MUN Wed12:00PM","119.25","4.59","0%","1141.65","5%","-0.3%"
"*05ogb*","Anthony Elanga","NOT","F","185","BenM01","22","CHE Sat 9:30AM","117.5","5.6","42%","145.2","74%","+2.5%"
"*052ca*","Ezri Konsa","AVL","D","186","W (Thu)","26","LIV Mon 12:00PM","117.5","4.05","11%","298.51","32%","+0.5%"
"*05m46*","Luke Thomas","SHU","D","187","W (Thu)","22","@EVE Sat 7:00AM","116.75","5.31","0%","-","0%","0%"
"*02y6o*","Nathan Ake","MCI","D","188","DGPFC","29","@FUL Sat 4:30AM @TOT Tue12:00PM","114.75","8.2","84%","114.91","90%","+6.3%"
