"ID","Player","Team","Position","RkOv","Status","Age","Opponent","FPts","FP/G","%D","ADP","Ros","+/-"
"*062z5*","Joseph Hodge","WOL","M","377","W (Thu)","21","CRY Sat 7:00AM","1.5","0.25","0%","1067.8","0%","0%"
"*054p3*","Harvey White","TOT","M","379","W (Thu)","22","BUR Sat 7:00AM MCI Tue12:00PM","1.5","1.5","0%","1154.6","0%","0%"
"*0666p*","Kobbie Mainoo","MUN","M","383","Pain","19","ARS Sun 8:30AM NEW Wed12:00PM","1","1","1%","1143.05","41%","+0.7%"
"*03yrr*","Mohamed Elneny","ARS","M","382","W (Thu)","31","@MUN Sun 8:30AM","1","0.2","0%","1251.6","0%","0%"
"*05uwc*","Matthew Craig","TOT","M","381","W (Thu)","21","BUR Sat 7:00AM MCI Tue12:00PM","1","1","0%","-","0%","-0.1%"
"*06451*","Cameron Peupion","BHA","M","384","W (Thu)","21","@NEW Sat 7:00AM CHE Wed11:45AM","0.5","0.5","0%","1062.2","0%","0%"
"*06cm1*","Nicolas Jackson","CHE","F","623","ColeFC","22","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","99%","48.97","98%","0%"
"*06cmm*","Dominik Szoboszlai","LIV","M","829","DGPFC","23","@AVL Mon 12:00PM","0","0","100%","33.73","97%","-0.4%"
"*06dps*","Andre Onana","MUN","G","741","ColeFC","28","ARS Sun 8:30AM NEW Wed12:00PM","0","0","99%","85.44","96%","+0.8%"
"*05g2o*","Jo?o Pedro","BHA","F","627","NT 5","22","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","99%","71.76","95%","+1%"
"*06dq8*","Moussa Diaby","AVL","F","508","ColeFC","24","LIV Mon 12:00PM","0","0","98%","49.05","89%","+0.6%"
"*0414p*","Carlton Morris","LUT","F","701","BudsNBec","28","@WHU Sat 7:00AM","0","0","85%","112.43","88%","+2.7%"
"*06ex4*","Josko Gvardiol","MCI","D","578","BudsNBec","22","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","79%","73.74","86%","+2.9%"
"*06c6a*","Alfie Doughty","LUT","M","519","NT 5","24","@WHU Sat 7:00AM","0","0","48%","142.34","86%","+0.1%"
"*06exb*","Rasmus Hojlund","MUN","F","606","julian","21","ARS Sun 8:30AM NEW Wed12:00PM","0","0","74%","60.81","85%","-0.3%"
"*06fup*","Jeremy Doku","MCI","F","515","ColeFC","21","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","0%","1026.6","83%","0%"
"*06fv8*","Mohammed Kudus","WHU","M","652","DGPFC","23","LUT Sat 7:00AM","0","0","0%","-","83%","0%"
"*02lpf*","Ross Barkley","LUT","M","426","Pain","30","@WHU Sat 7:00AM","0","0","9%","312.34","80%","+0.1%"
"*05l27*","Jarrad Branthwaite","EVE","D","453","Pain","21","SHU Sat 7:00AM","0","0","1%","1124.19","77%","+3.8%"
"*06cmb*","Guglielmo Vicario","TOT","G","859","Pain","27","BUR Sat 7:00AM MCI Tue12:00PM","0","0","38%","144.95","76%","-9.1%"
"*061vn*","Rodrigo Muniz","FUL","F","705","BudsNBec","23","MCI Sat 4:30AM","0","0","0%","-","68%","+0.9%"
"*05ohc*","Sergio Reguilon","BRF","D","785","BudsNBec","27","@BOU Sat 7:00AM","0","0","8%","313.97","65%","+2.4%"
"*0626q*","Simon Adingra","BHA","F","391","NT 5","22","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","9%","315.91","63%","-1%"
"*06fg0*","Gustavo Hamer","SHU","M","581","ColeFC","26","@EVE Sat 7:00AM","0","0","0%","1152.16","62%","+4%"
"*06cm0*","Christopher Nkunku","CHE","F","721","BenM01","26","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","98%","43.76","62%","+1.3%"
"*06clu*","Mark Flekken","BRF","G","542","W (Thu)","30","@BOU Sat 7:00AM","0","0","57%","136.7","59%","+0.2%"
"*06clz*","Malo Gusto","CHE","D","577","Pain","20","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","10%","307.01","57%","-9.7%"
"*06clt*","Justin Kluivert","BOU","M","642","W (Thu)","25","BRF Sat 7:00AM","0","0","72%","128.68","57%","-2.1%"
"*06crm*","Pau Torres","AVL","D","841","Pain","27","LIV Mon 12:00PM","0","0","93%","107.36","56%","+0.1%"
"*05gcx*","Josh Brownhill","BUR","M","460","W (Thu)","28","@TOT Sat 7:00AM","0","0","85%","111.13","53%","-0.5%"
"*063y7*","Iyenoma Destiny Udogie","TOT","D","852","W (Thu)","21","BUR Sat 7:00AM MCI Tue12:00PM","0","0","87%","111.29","52%","-3.5%"
"*06ezb*","Micky van de Ven","TOT","D","898","W (Thu)","23","BUR Sat 7:00AM MCI Tue12:00PM","0","0","17%","221.35","51%","-4.4%"
"*06jgi*","Daniel Munoz","CRY","D","706","julian","27","@WOL Sat 7:00AM","0","0","0%","-","48%","+2.1%"
"*04mi4*","Callum Hudson-Odoi","NOT","F","611","Pain","23","CHE Sat 9:30AM","0","0","4%","375.73","47%","+4.8%"
"*06fuw*","Djordje Petrovic","CHE","G","763","BudsNBec","24","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","44%","+1.1%"
"*05uhj*","Conor Bradley","LIV","D","452","W (Thu)","20","@AVL Mon 12:00PM","0","0","2%","1057.69","43%","-1%"
"*05mxc*","Timo Werner","TOT","F","869","NT 7","28","BUR Sat 7:00AM MCI Tue12:00PM","0","0","0%","-","42%","-25.6%"
"*06ew2*","Axel Disasi","CHE","D","512","NT 7","26","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","19%","207.25","37%","-3.2%"
"*06dmj*","Jurrien Timber","ARS","D","838","W (Thu)","22","@MUN Sun 8:30AM","0","0","97%","82.84","35%","+2.7%"
"*06c6c*","Elijah Adebayo","LUT","F","389","W (Thu)","26","@WHU Sat 7:00AM","0","0","18%","228.49","33%","+9.8%"
"*06igk*","Ben Brereton","SHU","F","454","W (Thu)","25","@EVE Sat 7:00AM","0","0","0%","-","33%","+2.7%"
"*06jgs*","Adam Wharton","CRY","M","870","W (Thu)","20","@WOL Sat 7:00AM","0","0","0%","-","32%","+3.9%"
"*05uht*","Morgan Rogers","AVL","F","794","W (Thu)","21","LIV Mon 12:00PM","0","0","0%","-","30%","+12%"
"*04gw6*","Arijanet Muric","BUR","G","708","W (Thu)","25","@TOT Sat 7:00AM","0","0","1%","1131.77","27%","+8.8%"
"*06cms*","Sandro Tonali","NEW","M","840","W (Thu)","23","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","98%","79.58","25%","+0.1%"
"*06fhy*","Wilson Odobert","BUR","F","730","W (Thu)","19","@TOT Sat 7:00AM","0","0","0%","-","24%","+1%"
"*0477b*","Oliver McBurnie","SHU","F","680","W (Thu)","27","@EVE Sat 7:00AM","0","0","19%","212.86","22%","-4.2%"
"*06cm4*","Chiedozie Ogbene","LUT","F","732","W (Thu)","27","@WHU Sat 7:00AM","0","0","1%","1111.24","22%","-2.4%"
"*06f81*","Edson Alvarez","WHU","M","401","W (Thu)","26","LUT Sat 7:00AM","0","0","7%","328.25","20%","+0.5%"
"*04gpx*","Dara O'Shea","BUR","D","728","W (Thu)","25","@TOT Sat 7:00AM","0","0","1%","1148.64","19%","+0.9%"
"*06c4o*","Lyle Foster","BUR","F","545","W (Thu)","23","@TOT Sat 7:00AM","0","0","1%","1120.93","18%","+0.3%"
"*05oz3*","James Trafford","BUR","G","843","W (Thu)","21","@TOT Sat 7:00AM","0","0","17%","236.81","17%","-0.6%"
"*06do9*","Milos Kerkez","BOU","D","635","W (Thu)","20","BRF Sat 7:00AM","0","0","39%","142.46","17%","-1.2%"
"*06dn2*","Zeki Amdouni","BUR","F","404","W (Thu)","23","@TOT Sat 7:00AM","0","0","8%","325.32","17%","0%"
"*05y7i*","Jarell Quansah","LIV","D","775","W (Thu)","21","@AVL Mon 12:00PM","0","0","0%","1106.4","16%","-2.5%"
"*06fxe*","Ryan Gravenberch","LIV","M","569","W (Thu)","21","@AVL Mon 12:00PM","0","0","0%","-","16%","+1.4%"
"*06ewr*","Thomas Kaminski","LUT","G","631","W (Thu)","31","@WHU Sat 7:00AM","0","0","1%","1124.04","15%","+1.6%"
"*06f7b*","Vinicius de Souza Costa","SHU","M","894","W (Thu)","24","@EVE Sat 7:00AM","0","0","0%","1193.03","15%","-0.3%"
"*06cmu*","Bart Verbruggen","BHA","G","858","W (Thu)","21","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","8%","334.13","14%","+0.1%"
"*05gcs*","Sander Berge","BUR","M","440","W (Thu)","26","@TOT Sat 7:00AM","0","0","19%","216.85","14%","+0.5%"
"*06jgn*","Giovanni Reyna","NOT","M","787","W (Thu)","21","CHE Sat 9:30AM","0","0","0%","-","13%","-0.2%"
"*06c4q*","Anass Zaroury","BUR","F","887","W (Thu)","23","@TOT Sat 7:00AM","0","0","62%","129.36","13%","0%"
"*06fx1*","Ansu Fati","BHA","F","537","W (Thu)","21","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","-","12%","-0.2%"
"*06fwz*","Murillo","NOT","M","804","W (Thu)","21","CHE Sat 9:30AM","0","0","0%","-","12%","-0.6%"
"*04tsc*","Jo?o Virg?nia","EVE","G","720","W (Thu)","24","SHU Sat 7:00AM","0","0","6%","341.02","12%","0%"
"*03frx*","Ola Aina","NOT","D","396","W (Thu)","27","CHE Sat 9:30AM","0","0","1%","1115.74","11%","+9.1%"
"*05746*","Emil Krafth","NEW","D","650","W (Thu)","29","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","-","11%","+3.8%"
"*04spx*","Tahith Chong","LUT","M","482","W (Thu)","24","@WHU Sat 7:00AM","0","0","16%","256.38","11%","+0.4%"
"*03hff*","Josh Cullen","BUR","M","495","W (Thu)","28","@TOT Sat 7:00AM","0","0","4%","366.45","11%","-0.4%"
"*06clv*","Mahmoud Dahoud","BHA","M","500","W (Thu)","28","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","41%","145.02","11%","0%"
"*06c4p*","Benson Manuel","BUR","F","667","W (Thu)","27","@TOT Sat 7:00AM","0","0","18%","229.28","11%","0%"
"*05n0a*","Wes Foderingham","SHU","G","543","W (Thu)","33","@EVE Sat 7:00AM","0","0","3%","389.37","10%","+0.3%"
"*06c5x*","Tom Lockyer","LUT","D","659","W (Thu)","29","@WHU Sat 7:00AM","0","0","38%","147.54","10%","0%"
"*062ds*","Matt Turner","NOT","G","848","W (Thu)","29","CHE Sat 9:30AM","0","0","11%","292.31","10%","0%"
"*06fso*","Wataru Endo","LIV","M","534","W (Thu)","31","@AVL Mon 12:00PM","0","0","0%","1188.6","10%","-0.7%"
"*06c6i*","Anel Ahmedhodzic","SHU","D","395","W (Thu)","25","@EVE Sat 7:00AM","0","0","21%","193.7","10%","0%"
"*05uhs*","James Mcatee","SHU","M","687","W (Thu)","21","@EVE Sat 7:00AM","0","0","0%","1147.8","9%","-0.4%"
"*05o8o*","Jayden Bogle","SHU","D","448","W (Thu)","23","@EVE Sat 7:00AM","0","0","0%","1136.66","9%","+0.9%"
"*02lnn*","Oliver Norwood","SHU","M","723","W (Thu)","33","@EVE Sat 7:00AM","0","0","13%","280.08","9%","-0.1%"
"*06dwm*","Jacob Bruun Larsen","BUR","F","461","W (Thu)","25","@TOT Sat 7:00AM","0","0","0%","1139.13","8%","-0.3%"
"*02oph*","James Shea","LUT","G","816","W (Thu)","32","@WHU Sat 7:00AM","0","0","8%","335.43","8%","0%"
"*0574a*","Giovani Lo Celso","TOT","M","658","W (Thu)","28","BUR Sat 7:00AM MCI Tue12:00PM","0","0","17%","225.04","8%","0%"
"*0554g*","Calvin Bassey","FUL","D","430","W (Thu)","24","MCI Sat 4:30AM","0","0","7%","343.34","7%","+0.1%"
"*04f6h*","Matz Sels","NOT","G","813","W (Thu)","32","CHE Sat 9:30AM","0","0","0%","-","6%","+1.6%"
"*06fy7*","Nicolas Dominguez","NOT","M","516","W (Thu)","25","CHE Sat 9:30AM","0","0","0%","-","6%","0%"
"*06fvn*","Beto","EVE","F","562","W (Thu)","26","SHU Sat 7:00AM","0","0","0%","-","6%","-0.7%"
"*044ej*","Johann Gudmundsson","BUR","M","575","W (Thu)","33","@TOT Sat 7:00AM","0","0","9%","322.84","5%","+0.1%"
"*04azm*","Connor Roberts","BUR","D","790","W (Thu)","28","@TOT Sat 7:00AM","0","0","24%","159.05","5%","0%"
"*06f8y*","Alex Scott","BOU","M","811","W (Thu)","20","BRF Sat 7:00AM","0","0","1%","1095.59","5%","-1.6%"
"*03amm*","Reece Burke","LUT","D","464","W (Thu)","27","@WHU Sat 7:00AM","0","0","0%","1205.84","5%","+1.6%"
"*04ml6*","Konstantinos Mavropanos","WHU","D","675","W (Thu)","26","LUT Sat 7:00AM","0","0","0%","-","5%","-0.5%"
"*03sbh*","Enes Unal","BOU","F","855","W (Thu)","26","BRF Sat 7:00AM","0","0","0%","-","5%","+1.3%"
"*06ime*","Radu Dragusin","TOT","D","522","W (Thu)","22","BUR Sat 7:00AM MCI Tue12:00PM","0","0","0%","-","5%","-0.2%"
"*06clx*","Jordan Beyer","BUR","D","444","W (Thu)","23","@TOT Sat 7:00AM","0","0","19%","210.27","4%","0%"
"*06ab3*","Lewis Miley","NEW","M","696","W (Thu)","18","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","1154.7","4%","-0.2%"
"*06c6m*","Oliver Arblaster","SHU","M","411","W (Thu)","20","@EVE Sat 7:00AM","0","0","0%","-","4%","0%"
"*05afe*","Teden Mengi","LUT","D","691","W (Thu)","22","@WHU Sat 7:00AM","0","0","0%","1125.7","4%","+0.1%"
"*052cb*","Ian Maatsen","CHE","D","665","W (Thu)","22","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","17%","241.14","4%","0%"
"*05ye7*","Oscar Bobb","MCI","M","447","W (Thu)","20","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","0%","-","4%","-0.7%"
"*02lp7*","Andros Townsend","LUT","M","842","W (Thu)","32","@WHU Sat 7:00AM","0","0","0%","-","4%","-0.2%"
"*062cl*","Issa Kabore","LUT","D","629","W (Thu)","22","@WHU Sat 7:00AM","0","0","5%","354.63","4%","-0.2%"
"*06j20*","Valentin Barco","BHA","D","425","W (Thu)","19","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","-","4%","-0.3%"
"*06c5y*","Amari'i Bell","LUT","D","435","W (Thu)","30","@WHU Sat 7:00AM","0","0","15%","251.29","4%","0%"
"*06c5z*","Gabriel Osho","LUT","D","748","W (Thu)","25","@WHU Sat 7:00AM","0","0","0%","1146.19","3%","-0.1%"
"*066si*","Alfie Gilchrist","CHE","D","558","W (Thu)","20","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","1095.6","3%","+1.9%"
"*06ftl*","Nicolo Zaniolo","AVL","M","886","W (Thu)","24","LIV Mon 12:00PM","0","0","0%","-","3%","0%"
"*06jgv*","Lorenz Assignon","BUR","D","414","W (Thu)","23","@TOT Sat 7:00AM","0","0","0%","-","3%","+0.1%"
"*02lkj*","Jack Robinson","SHU","D","791","W (Thu)","30","@EVE Sat 7:00AM","0","0","1%","1163.78","3%","0%"
"*06fxf*","Sofyan Amrabat","MUN","M","407","W (Thu)","27","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","-","3%","0%"
"*06dqv*","Luca Koleosho","BUR","F","645","W (Thu)","19","@TOT Sat 7:00AM","0","0","0%","1155.71","2%","-0.1%"
"*06jfd*","Ivo Grbic","SHU","G","570","W (Thu)","28","@EVE Sat 7:00AM","0","0","0%","-","2%","-0.7%"
"*03pie*","Divock Origi","NOT","F","746","W (Thu)","29","CHE Sat 9:30AM","0","0","0%","-","2%","-0.1%"
"*06fwi*","Carlos Baleba","BHA","M","420","W (Thu)","20","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","-","2%","-0.3%"
"*06fun*","Gonzalo Montiel","NOT","D","698","W (Thu)","27","CHE Sat 9:30AM","0","0","0%","-","2%","+1.2%"
"*06c63*","Jordan Clark","LUT","M","486","W (Thu)","30","@WHU Sat 7:00AM","0","0","2%","1115.66","2%","-0.3%"
"*055se*","Marvelous Nakamba","LUT","M","713","W (Thu)","30","@WHU Sat 7:00AM","0","0","6%","363.31","2%","0%"
"*04fyc*","Charlie Taylor","BUR","D","834","W (Thu)","30","@TOT Sat 7:00AM","0","0","1%","1116.85","2%","0%"
"*06eka*","Igor Julio dos Santos de Paulo","BHA","D","897","W (Thu)","26","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","2%","391.43","2%","-0.1%"
"*067ys*","Jack Hinshelwood","BHA","M","605","W (Thu)","19","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","-","2%","-0.1%"
"*04sjv*","Ryan Giles","LUT","M","559","W (Thu)","24","@WHU Sat 7:00AM","0","0","10%","305.01","2%","0%"
"*02m7x*","Romelu Lukaku","CHE","F","663","W (Thu)","30","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","7%","334.49","2%","-0.1%"
"*051kg*","Max Aarons","BOU","D","385","W (Thu)","24","BRF Sat 7:00AM","0","0","0%","1147.8","2%","-0.1%"
"*059iq*","Folarin Balogun","ARS","F","423","W (Thu)","22","@MUN Sun 8:30AM","0","0","6%","355.2","2%","-0.1%"
"*06exa*","Matheus Franca","CRY","F","546","W (Thu)","20","@WOL Sat 7:00AM","0","0","9%","312.1","2%","0%"
"*06c4i*","Vitinho","BUR","D","891","W (Thu)","24","@TOT Sat 7:00AM","0","0","3%","385.29","2%","0%"
"*02m5l*","John Egan","SHU","D","530","W (Thu)","31","@EVE Sat 7:00AM","0","0","3%","387.58","2%","0%"
"*05r34*","Amad Diallo","MUN","F","509","W (Thu)","21","ARS Sun 8:30AM NEW Wed12:00PM","0","0","1%","1117.45","1%","-0.1%"
"*04spy*","Mason Greenwood","MUN","F","572","W (Thu)","22","ARS Sun 8:30AM NEW Wed12:00PM","0","0","12%","294.49","1%","+0.1%"
"*06f80*","Jacob Brown","LUT","F","459","W (Thu)","26","@WHU Sat 7:00AM","0","0","0%","1115.6","1%","0%"
"*06fxv*","Jean-Ricner Bellegarde","WOL","M","436","W (Thu)","25","CRY Sat 7:00AM","0","0","0%","-","1%","-0.1%"
"*051kz*","George Baldock","SHU","D","419","W (Thu)","31","@EVE Sat 7:00AM","0","0","5%","352.51","1%","0%"
"*05o8k*","F?bio Silva","WOL","F","821","W (Thu)","21","CRY Sat 7:00AM","0","0","1%","1136.11","1%","0%"
"*05247*","Tanguy Ndombele","TOT","M","717","W (Thu)","27","BUR Sat 7:00AM MCI Tue12:00PM","0","0","1%","1109.91","1%","0%"
"*06dn3*","Benie Traore","SHU","F","844","W (Thu)","21","@EVE Sat 7:00AM","0","0","6%","362.9","1%","0%"
"*06eo0*","Lesley Ugochukwu","CHE","F","853","W (Thu)","20","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","1129.22","1%","-0.1%"
"*052k8*","Tommy Doyle","WOL","M","520","W (Thu)","22","CRY Sat 7:00AM","0","0","0%","-","1%","-0.5%"
"*06fxu*","Ibrahim Sangare","NOT","M","803","W (Thu)","26","CHE Sat 9:30AM","0","0","0%","-","1%","0%"
"*02oq3*","Jay Rodriguez","BUR","F","793","W (Thu)","34","@TOT Sat 7:00AM","0","0","2%","382.89","1%","0%"
"*062ce*","Auston Trusty","SHU","D","847","W (Thu)","25","@EVE Sat 7:00AM","0","0","1%","1123.45","1%","0%"
"*068a0*","Andrey Santos","NOT","M","715","W (Thu)","20","CHE Sat 9:30AM","0","0","2%","392.85","1%","0%"
"*06ewu*","Willy Kambwala","MUN","D","630","W (Thu)","19","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","-","1%","-0.1%"
"*05o8n*","Max Lowe","SHU","D","662","W (Thu)","26","@EVE Sat 7:00AM","0","0","5%","363.53","1%","0%"
"*03mml*","Dele Alli","EVE","M","400","W (Thu)","28","SHU Sat 7:00AM","0","0","2%","395.66","1%","+0.1%"
"*06few*","Youssef Ramalho Chermiti","EVE","F","778","W (Thu)","19","SHU Sat 7:00AM","0","0","0%","1187.6","1%","-0.9%"
"*06fxg*","Odysseas Vlachodimos","NOT","G","862","W (Thu)","30","CHE Sat 9:30AM","0","0","0%","-","1%","0%"
"*062p4*","Thomas Strakosha","BRF","G","824","W (Thu)","29","@BOU Sat 7:00AM","0","0","0%","1120.39","1%","0%"
"*06cmv*","Mads Andersen","LUT","D","409","W (Thu)","26","@WHU Sat 7:00AM","0","0","1%","1128.38","1%","0%"
"*05t6y*","Hannibal Mejbri","MUN","M","689","W (Thu)","21","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1149.7","1%","0%"
"*04ufy*","Matej Kovar","MUN","G","649","W (Thu)","23","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1114.6","1%","0%"
"*055c0*","Ben Osborn","SHU","M","747","W (Thu)","29","@EVE Sat 7:00AM","0","0","0%","1102.68","1%","-0.2%"
"*04u6l*","Andr? Gomes","EVE","M","832","W (Thu)","30","SHU Sat 7:00AM","0","0","0%","1103.67","1%","0%"
"*02rll*","Nathan Redmond","BUR","M","784","W (Thu)","30","@TOT Sat 7:00AM","0","0","6%","358.73","1%","0%"
"*05u99*","Nuno Tavares","NOT","D","833","W (Thu)","24","CHE Sat 9:30AM","0","0","0%","1104.12","1%","0%"
"*06ezc*","Alejo Veliz","TOT","F","857","W (Thu)","20","BUR Sat 7:00AM MCI Tue12:00PM","0","0","0%","1129.7","1%","0%"
"*06fx0*","Altay Bayindir","MUN","G","432","W (Thu)","26","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","-","1%","0%"
"*04c3c*","Rhian Brewster","SHU","F","455","W (Thu)","24","@EVE Sat 7:00AM","0","0","0%","1154.1","1%","0%"
"*052ce*","Vitezslav Jaros","LIV","G","624","W (Thu)","22","@AVL Mon 12:00PM","0","0","0%","1220.88","1%","0%"
"*06cro*","Omari Forson","MUN","M","544","W (Thu)","19","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1074.6","1%","0%"
"*03dwz*","Tom Heaton","MUN","G","595","W (Thu)","38","ARS Sun 8:30AM NEW Wed12:00PM","0","0","1%","1111.01","1%","0%"
"*061xr*","Marquinhos","ARS","F","739","W (Thu)","21","@MUN Sun 8:30AM","0","0","0%","1100.2","1%","0%"
"*05vyc*","Aaron Ramsey","BUR","M","780","W (Thu)","21","@TOT Sat 7:00AM","0","0","0%","1175.45","1%","0%"
"*052cg*","Yasser Larouci","SHU","D","654","W (Thu)","23","@EVE Sat 7:00AM","0","0","0%","1149.9","1%","0%"
"*066r9*","Ehor Yarmolyuk","BRF","M","884","W (Thu)","20","@BOU Sat 7:00AM","0","0","0%","-","1%","0%"
"*0579j*","Scott Carson","MCI","G","472","W (Thu)","38","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","1%","1079.29","0%","0%"
"*068sf*","Maximo Perrone","MCI","M","762","W (Thu)","21","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","1%","1094.11","0%","0%"
"*06dwl*","Ionut Radu","BOU","G","776","W (Thu)","26","BRF Sat 7:00AM","0","0","0%","-","0%","0%"
"*037mv*","Pelly Ruddock","LUT","M","795","W (Thu)","30","@WHU Sat 7:00AM","0","0","0%","1144","0%","0%"
"*06c4j*","Ameen Al Dakhil","BUR","D","397","W (Thu)","22","@TOT Sat 7:00AM","0","0","0%","1122.4","0%","0%"
"*0435r*","Loris Karius","NEW","G","632","W (Thu)","30","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","1096.27","0%","0%"
"*05y9e*","Charlie Patino","ARS","M","755","W (Thu)","20","@MUN Sun 8:30AM","0","0","0%","1095.15","0%","-0.1%"
"*05rjn*","Jesurun Rak-Sakyi","CRY","M","777","W (Thu)","21","@WOL Sat 7:00AM","0","0","0%","1105.6","0%","0%"
"*06fwx*","Santiago Bueno","WOL","D","462","W (Thu)","25","CRY Sat 7:00AM","0","0","0%","-","0%","-0.1%"
"*0641g*","Cesare Casadei","CHE","M","473","W (Thu)","21","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","1152.21","0%","-0.1%"
"*06jgr*","Maxime Esteve","BUR","D","535","W (Thu)","21","@TOT Sat 7:00AM","0","0","0%","-","0%","0%"
"*05r37*","Jakub Moder","BHA","M","697","W (Thu)","25","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","1153.6","0%","0%"
"*03274*","Adri?n","LIV","G","802","W (Thu)","37","@AVL Mon 12:00PM","0","0","0%","1127.89","0%","0%"
"*05rdx*","Shola Shoretire","MUN","F","818","W (Thu)","20","ARS Sun 8:30AM NEW Wed12:00PM","0","0","1%","1036.4","0%","0%"
"*05uog*","Lewis Dobbin","EVE","F","513","W (Thu)","21","SHU Sat 7:00AM","0","0","0%","1200.2","0%","0%"
"*066rn*","Daniel Gore","MUN","M","567","W (Thu)","19","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1100.6","0%","0%"
"*065ao*","Ethan Nwaneri","ARS","M","724","W (Thu)","17","@MUN Sun 8:30AM","0","0","0%","-","0%","0%"
"*055sk*","Nicolas Pepe","ARS","F","759","W (Thu)","28","@MUN Sun 8:30AM","0","0","0%","1140.4","0%","0%"
"*05nip*","Dane Scarlett","TOT","F","810","W (Thu)","20","BUR Sat 7:00AM MCI Tue12:00PM","0","0","0%","1128.6","0%","0%"
"*06c4l*","Scott Twine","BUR","M","851","W (Thu)","24","@TOT Sat 7:00AM","0","0","1%","1116.82","0%","0%"
"*06fum*","Deivid Washington de Souza Eugenio","CHE","F","895","W (Thu)","18","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*06dml*","Anis Ben Slimane","SHU","M","437","W (Thu)","23","@EVE Sat 7:00AM","0","0","1%","1125.49","0%","0%"
"*02ls8*","Marcus Bettinelli","CHE","G","443","W (Thu)","31","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","1075.6","0%","0%"
"*05ue2*","Joe Hugill","MUN","F","612","W (Thu)","20","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1045.53","0%","0%"
"*06dpv*","Omari Kellyman","AVL","M","634","W (Thu)","18","LIV Mon 12:00PM","0","0","0%","1089.93","0%","0%"
"*05trt*","Andrew Omobamidele","NOT","D","740","W (Thu)","21","CHE Sat 9:30AM","0","0","0%","-","0%","0%"
"*05lfs*","Zack Steffen","MCI","G","823","W (Thu)","29","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","0%","1070.7","0%","0%"
"*06fy5*","Mike Tresor","BUR","F","845","W (Thu)","24","@TOT Sat 7:00AM","0","0","0%","-","0%","0%"
"*03bmf*","Cauley Woodrow","LUT","F","880","W (Thu)","29","@WHU Sat 7:00AM","0","0","0%","1129.13","0%","0%"
"*062p2*","Bobby Clark","LIV","M","485","W (Thu)","19","@AVL Mon 12:00PM","0","0","0%","1181.2","0%","0%"
"*061vb*","James Hill","BOU","D","601","W (Thu)","22","BRF Sat 7:00AM","0","0","0%","1044.65","0%","0%"
"*05t6x*","William Osula","SHU","F","750","W (Thu)","20","@EVE Sat 7:00AM","0","0","0%","1296.6","0%","0%"
"*05rff*","Jaden Philogene-Bidace","AVL","M","766","W (Thu)","22","LIV Mon 12:00PM","0","0","2%","1105.42","0%","0%"
"*05oif*","Runar Alex Runarsson","ARS","G","796","W (Thu)","29","@MUN Sun 8:30AM","0","0","0%","1122.52","0%","0%"
"*06cly*","Enock Agyei","BUR","F","394","W (Thu)","19","@TOT Sat 7:00AM","0","0","0%","1029.03","0%","0%"
